id:ID,name,entity_type,:LABEL,__name,__id,__drop_price
6173,Retail Apocalypse,No Category,Entity,Retail Apocalypse,6173,False
6174,Retail Apocalypse-Proof,S&P 500,Entity,Retail Apocalypse-Proof,6174,False
6175,Retail Apparel,No Category,Entity,Retail Apparel,6175,False
6176,Retail Checkout Lanes,V,Entity,Retail Checkout Lanes,6176,False
6177,Retail Data,Co-Move,Entity,Retail Data,6177,False
6178,Retail Dividends,COMP,Entity,Retail Dividends,6178,False
6179,Retail ETFs,ETFs Investment,Entity,Retail ETFs,6179,False
6180,Retail Earnings,Co-Move,Entity,Retail Earnings,6180,False
6181,Retail Holiday,No Category,Entity,Retail Holiday,6181,False
6182,Retail Industry,Unspecified,Entity,Retail Industry,6182,False
6183,Retail Investors,"Implied from fans showing off vintage devices, taking selfies",Entity,Retail Investors,6183,False
6184,Retail Pharmacy,COMP,Entity,Retail Pharmacy,6184,False
6185,Retail Pharmacy Market,Stock,Entity,Retail Pharmacy Market,6185,False
6186,Retail Q3,No Category,Entity,Retail Q3,6186,False
6187,Retail Sales,FIN_INSTRUMENT,Entity,Retail Sales,6187,False
6188,Retail Sales Data,FIN_INSTRUMENT,Entity,Retail Sales Data,6188,False
6189,Retail Sector,Pressure,Entity,Retail Sector,6189,False
6190,Retail Sector Stock,COMP,Entity,Retail Sector Stock,6190,False
6191,Retail Sentiment,ECON_INDICATOR,Entity,Retail Sentiment,6191,False
6192,Retail Spend,ECON_INDICATOR,Entity,Retail Spend,6192,False
6193,Retail Stock,Cheap Retail Market,Entity,Retail Stock,6193,False
6194,Retail Stocks,COMP,Entity,Retail Stocks,6194,False
6195,Retail Stocks Performance,COMP,Entity,Retail Stocks Performance,6195,False
6196,Retail Stocks Warning,FIN_INSTRUMENT,Entity,Retail Stocks Warning,6196,False
6197,Retail Stocks: A Year In Review; What To Shop For In 2020,No Category,Entity,Retail Stocks: A Year In Review; What To Shop For In 2020,6197,False
6198,Retail Worries,ECON_INDICATOR,Entity,Retail Worries,6198,False
6199,Retail buying frenzy,Stock,Entity,Retail buying frenzy,6199,False
6200,Retail market,No Category,Entity,Retail market,6200,False
6201,Retail sales data,ECON_INDICATOR,Entity,Retail sales data,6201,False
6202,Retail spend plummeted,No Category,Entity,Retail spend plummeted,6202,False
6203,Retail's Recovery,No Category,Entity,Retail's Recovery,6203,False
6204,Retail-Wholesale Stocks,No Category,Entity,Retail-Wholesale Stocks,6204,False
6205,Retailer Earnings,WMT,Entity,Retailer Earnings,6205,False
6206,Retailers,Consumer Sector,Entity,Retailers,6206,False
6207,Retailing,No Category,Entity,Retailing,6207,False
6208,Rethinking The iPhone,AAPL,Entity,Rethinking The iPhone,6208,False
6209,Retire,No Category,Entity,Retire,6209,False
6210,Retiree,Impact,Entity,Retiree,6210,False
6211,Retirement,FIN_INSTRUMENT,Entity,Retirement,6211,False
6212,Retirement Account,No Category,Entity,Retirement Account,6212,False
6213,Retirement Age,No Category,Entity,Retirement Age,6213,False
6214,Retirement Expenses,MMM,Entity,Retirement Expenses,6214,False
6215,Retirement Income,AMGN,Entity,Retirement Income,6215,False
6216,Retirement Investment,No Category,Entity,Retirement Investment,6216,False
6217,Retirement Investments,S&P 500,Entity,Retirement Investments,6217,False
6218,Retirement Nest Egg,No Category,Entity,Retirement Nest Egg,6218,False
6219,Retirement Portfolio,FIN_INSTRUMENT,Entity,Retirement Portfolio,6219,False
6220,Retirement Portfolios,FIN_INSTRUMENT,Entity,Retirement Portfolios,6220,False
6221,Retirement Savings,COMP,Entity,Retirement Savings,6221,False
6222,Retirement Stocks You Can Rely On,No Category,Entity,Retirement Stocks You Can Rely On,6222,False
6223,Retirement Years,No Category,Entity,Retirement Years,6223,False
6224,Return,Positive_Impact_On,Entity,Return,6224,False
6225,Returns,ECON_INDICATOR,Entity,Returns,6225,False
6226,Reuters,Fed,Entity,Reuters,6226,False
6227,Reuters Report,No Category,Entity,Reuters Report,6227,False
6228,Reuters/Ipsos poll,No Category,Entity,Reuters/Ipsos poll,6228,False
6229,Revealed,AAPL,Entity,Revealed,6229,False
6230,Revenue,ECON_INDICATOR,Entity,Revenue,6230,False
6231,Revenue Contraction,INTC,Entity,Revenue Contraction,6231,False
6232,Revenue Estimates,ECON_INDICATOR,Entity,Revenue Estimates,6232,False
6233,Revenue Expectations,Correlated_With,Entity,Revenue Expectations,6233,False
6234,Revenue Forecast for Q4,No Category,Entity,Revenue Forecast for Q4,6234,False
6235,Revenue Gap With PepsiCo,No Category,Entity,Revenue Gap With PepsiCo,6235,False
6236,Revenue Growth,No Category,Entity,Revenue Growth,6236,False
6237,Revenues,Decrease,Entity,Revenues,6237,False
6238,Revenues Miss,Not Specified,Entity,Revenues Miss,6238,False
6239,Revolut,Expand alliance,Entity,Revolut,6239,False
6240,Revolving Credit Facility Debt,No Category,Entity,Revolving Credit Facility Debt,6240,False
6241,Ribbit Capital Stock,COMP,Entity,Ribbit Capital Stock,6241,False
6242,"Rice Partnership, LLC",COMP,Entity,"Rice Partnership, LLC",6242,False
6243,"Richmond, California, crude unit",FIN_INSTRUMENT,Entity,"Richmond, California, crude unit",6243,False
6244,Rideshare,U.S. Independent Contractor Rule,Entity,Rideshare,6244,False
6245,Right Now,CVX,Entity,Right Now,6245,False
6246,Rise in COVID-19 Cases,Decrease,Entity,Rise in COVID-19 Cases,6246,False
6247,Rising Bond Yields,FIN_INSTRUMENT,Entity,Rising Bond Yields,6247,False
6248,Rising Bonds,Interest Rate,Entity,Rising Bonds,6248,False
6249,Rising Coronavirus Fears,No Category,Entity,Rising Coronavirus Fears,6249,False
6250,Rising Dividends,AAPL,Entity,Rising Dividends,6250,False
6251,Rising Inflation Concerns,Impact,Entity,Rising Inflation Concerns,6251,False
6252,Rising Oil Prices,Not specified,Entity,Rising Oil Prices,6252,False
6253,Rising Prices,ECON_INDICATOR,Entity,Rising Prices,6253,False
6254,Rising Revenues,Unspecified,Entity,Rising Revenues,6254,False
6255,Rising Unemployment Claims,Unemployment Claims,Entity,Rising Unemployment Claims,6255,False
6256,Rising Yields,INTC,Entity,Rising Yields,6256,False
6257,Risk-Averse Investors,Stock,Entity,Risk-Averse Investors,6257,False
6258,Risk-Reward,FIN_INSTRUMENT,Entity,Risk-Reward,6258,False
6259,Risk-averse investors,No Category,Entity,Risk-averse investors,6259,False
6260,Risky Venture,No Category,Entity,Risky Venture,6260,False
6261,Rite Aid,Rite Aid Stock,Entity,Rite Aid,6261,False
6262,Rite Aid (RAD),Company,Entity,Rite Aid (RAD),6262,False
6263,Rite Aid Inc.,COMP,Entity,Rite Aid Inc.,6263,False
6264,Rite Aid Stock,COMP,Entity,Rite Aid Stock,6264,False
6265,Rivals,Impact,Entity,Rivals,6265,False
6266,Rivian,COMP: Rivian Automotive LLC,Entity,Rivian,6266,False
6267,Road To Financial Independence,S&P 500,Entity,Road To Financial Independence,6267,False
6268,Roberts Glore & Co Inc,COMP,Entity,Roberts Glore & Co Inc,6268,False
6269,Robinhood,DIS,Entity,Robinhood,6269,False
6270,Robinhood Investors,NKE,Entity,Robinhood Investors,6270,False
6271,Robinhood Portfolio,No Category,Entity,Robinhood Portfolio,6271,False
6272,Robinhood Stock,COMP,Entity,Robinhood Stock,6272,False
6273,Robinhood Stocks,COMP,Entity,Robinhood Stocks,6273,False
6274,Roblox Stock,COMP,Entity,Roblox Stock,6274,False
6275,Robocalls,Regulation,Entity,Robocalls,6275,False
6276,Robotic Automation,No Category,Entity,Robotic Automation,6276,False
6277,Rocky Session,FIN_INSTRUMENT,Entity,Rocky Session,6277,False
6278,Rodeo Therapeutics,Decrease,Entity,Rodeo Therapeutics,6278,False
6279,Roger Federer,Personal Event,Entity,Roger Federer,6279,False
6280,Rogers: The Musical,No Category,Entity,Rogers: The Musical,6280,False
6281,Roku Inc Stock,Trade Recommendation,Entity,Roku Inc Stock,6281,False
6282,Roku Inc. Stock,Unspecified,Entity,Roku Inc. Stock,6282,False
6283,Roku Stock,COMP,Entity,Roku Stock,6283,False
6284,Rolls-Royce,BA,Entity,Rolls-Royce,6284,False
6285,Roman Impasse,AAPL,Entity,Roman Impasse,6285,False
6286,Ronaldo,Ronaldo,Entity,Ronaldo,6286,False
6287,Room Spray,ECON_INDICATOR,Entity,Room Spray,6287,False
6288,Rosalind Brewer stepping down,Decrease,Entity,Rosalind Brewer stepping down,6288,False
6289,Rosebank Oilfield Stakes,No Category,Entity,Rosebank Oilfield Stakes,6289,False
6290,Rosenblatt,Sell Recommendation,Entity,Rosenblatt,6290,False
6291,Rosenstein's JANA,No Category,Entity,Rosenstein's JANA,6291,False
6292,Rossmore Private Capital's Portfolio (COMP),No Category,Entity,Rossmore Private Capital's Portfolio (COMP),6292,False
6293,Rothschild Investment Corp,Buy,Entity,Rothschild Investment Corp,6293,False
6294,Royal Air Maroc,No Category,Entity,Royal Air Maroc,6294,False
6295,Royal Bank Of Canada Stock,COMP,Entity,Royal Bank Of Canada Stock,6295,False
6296,Royal Bank Of Scotland Group Plc,FIN_INSTRUMENT,Entity,Royal Bank Of Scotland Group Plc,6296,False
6297,Royalty Pharma PLC,Royalty Pharma Stock,Entity,Royalty Pharma PLC,6297,False
6298,"Ruane, Cunniff & Goldfarb L.P.",COMP,Entity,"Ruane, Cunniff & Goldfarb L.P.",6298,False
6299,Rubrik,COMP,Entity,Rubrik,6299,False
6300,Rune Labs,AAPL,Entity,Rune Labs,6300,False
6301,Rune Labs Stock,AAPL,Entity,Rune Labs Stock,6301,False
6303,Russia,ECON_INDICATOR,Entity,Russia,6303,False
6304,Russia Boycotts,No Category,Entity,Russia Boycotts,6304,False
6305,Russia Operations,ECON_INDICATOR,Entity,Russia Operations,6305,False
6306,Russia oil ban,ECON_INDICATOR,Entity,Russia oil ban,6306,False
6307,Russia operations,No Category,Entity,Russia operations,6307,False
6308,Russia pull out,Not Specified,Entity,Russia pull out,6308,False
6309,Russia's FSB operation,No Category,Entity,Russia's FSB operation,6309,False
6310,Russia's Mir card payment system,FIN_INSTRUMENT,Entity,Russia's Mir card payment system,6310,False
6311,Russia's economy,No Category,Entity,Russia's economy,6311,False
6312,Russia-Ukraine Crisis,Amid,Entity,Russia-Ukraine Crisis,6312,False
6313,Russian Business,No,Entity,Russian Business,6313,False
6314,Russian Market,No Category,Entity,Russian Market,6314,False
6315,Russian Troop Withdrawal Reports,Positive_Impact_On,Entity,Russian Troop Withdrawal Reports,6315,False
6316,Russian airlines,No Category,Entity,Russian airlines,6316,False
6317,Russian business,KO,Entity,Russian business,6317,False
6318,Russian court,abuse of dominant market position,Entity,Russian court,6318,False
6319,Russian operations,Negative_Impact_On,Entity,Russian operations,6319,False
6320,Russian titanium supplies,No Category,Entity,Russian titanium supplies,6320,False
6321,Ryanair,BA,Entity,Ryanair,6321,False
6322,Ryanair CEO,BA,Entity,Ryanair CEO,6322,False
6323,Ryanair agreement,No Category,Entity,Ryanair agreement,6323,False
6324,Ryanair sees record annual loss before 'dramatic' summer recovery,No Category,Entity,Ryanair sees record annual loss before 'dramatic' summer recovery,6324,False
6325,S&P,FIN_INSTRUMENT,Entity,S&P,6325,False
6326,S&P 500,FIN_INSTRUMENT,Entity,S&P 500,6326,False
6327,S&P 500 (S&P 500),ECON_INDICATOR,Entity,S&P 500 (S&P 500),6327,False
6328,S&P 500 ETF,FIN_INSTRUMENT,Entity,S&P 500 ETF,6328,False
6329,S&P 500 ETF Trust,FIN_INSTRUMENT,Entity,S&P 500 ETF Trust,6329,False
6330,S&P 500 Follow-Through Indicator,FIN_INSTRUMENT,Entity,S&P 500 Follow-Through Indicator,6330,False
6331,S&P 500 Futures,FIN_INSTRUMENT,Entity,S&P 500 Futures,6331,False
6332,S&P 500 Index,FIN_INSTRUMENT,Entity,S&P 500 Index,6332,False
6333,S&P 500 Index ETF,FIN_INSTRUMENT,Entity,S&P 500 Index ETF,6333,False
6334,S&P 500 Movers,FIN_INST,Entity,S&P 500 Movers,6334,False
6335,S&P 500 Option,FIN_INSTRUMENT,Entity,S&P 500 Option,6335,False
6336,S&P 500 Organic Sales Growth Guidance,Guidance Update,Entity,S&P 500 Organic Sales Growth Guidance,6336,False
6337,S&P 500 Retail-Wholesale Stocks,Retail and Wholesale Sector Performance,Entity,S&P 500 Retail-Wholesale Stocks,6337,False
6338,S&P 500 Stock,FIN_INSTRUMENT,Entity,S&P 500 Stock,6338,False
6339,S&P 500 Stocks,FIN_INSTRUMENT,Entity,S&P 500 Stocks,6339,False
6340,S&P 500 Tech Sector,FIN_INSTRUMENT,Entity,S&P 500 Tech Sector,6340,False
6341,S&P 500 Top Weights Stocks,FIN_INSTRUMENT,Entity,S&P 500 Top Weights Stocks,6341,False
6342,S&P 500 Up 44 Points,GS,Entity,S&P 500 Up 44 Points,6342,False
6343,S&P 500 Value ETF,FIN_INSTRUMENT,Entity,S&P 500 Value ETF,6343,False
6344,S&P 500 futures,ECON_INDICATOR,Entity,S&P 500 futures,6344,False
6345,S&P 500's Best-Performing Sector Year to Date,FIN_INSTRUMENT,Entity,S&P 500's Best-Performing Sector Year to Date,6345,False
6346,S&P Global Inc,FIN_INSTRUMENT,Entity,S&P Global Inc,6346,False
6347,S&P Market,FIN_INSTRUMENT,Entity,S&P Market,6347,False
6348,S&P's Investment Advisory Services,Service,Entity,S&P's Investment Advisory Services,6348,False
6349,S&P/TSX 60,Co-move,Entity,S&P/TSX 60,6349,False
6350,S&P_500,No Category,Entity,S&P_500,6350,False
6351,S&P_500_FIN_INSTRUMENT,No Category,Entity,S&P_500_FIN_INSTRUMENT,6351,False
6352,S.Korea,ECON_INDICATOR,Entity,S.Korea,6352,False
6353,SAFE Dividend Stock,COMP,Entity,SAFE Dividend Stock,6353,False
6354,SAFE Dividend Stock Increasing Payments For Decades,COMP,Entity,SAFE Dividend Stock Increasing Payments For Decades,6354,False
6355,SAFER,COMP,Entity,SAFER,6355,False
6356,SALES,COMP,Entity,SALES,6356,False
6357,SAP,COMP,Entity,SAP,6357,False
6358,SAP Ariba,Positive_Impact_On,Entity,SAP Ariba,6358,False
6359,SAP Stock,COMP,Entity,SAP Stock,6359,False
6360,SBLA for Keytruda Plus Chemotherapy,Correlated_With,Entity,SBLA for Keytruda Plus Chemotherapy,6360,False
6361,SBUX,COMP,Entity,SBUX,6361,False
6362,SBUX Stock,COMP,Entity,SBUX Stock,6362,False
6363,SCAT Airlines,COMP,Entity,SCAT Airlines,6363,False
6364,SCG,Asset Utilization,Entity,SCG,6364,False
6365,SCHG,ECON_INDICATOR,Entity,SCHG,6365,False
6366,SDY,Correlated_With,Entity,SDY,6366,False
6367,SDY Stock,FIN_INSTRUMENT,Entity,SDY Stock,6367,False
6368,SE Stock,AAPL,Entity,SE Stock,6368,False
6369,SEC,FIN_INST,Entity,SEC,6369,False
6370,SEIYU,COMP,Entity,SEIYU,6370,False
6371,SELL,COMP,Entity,SELL,6371,False
6372,SELLS,COMP,Entity,SELLS,6372,False
6373,SEMICONDUCTOR_COMPANIES,Stock,Entity,SEMICONDUCTOR_COMPANIES,6373,False
6374,SENATE,INTC,Entity,SENATE,6374,False
6375,SFDC,CRM,Entity,SFDC,6375,False
6376,SGA Stock,Settle,Entity,SGA Stock,6376,False
6377,SGEN,AAPL,Entity,SGEN,6377,False
6378,SGEN's Combo Drug,Efficacy,Entity,SGEN's Combo Drug,6378,False
6379,SGX,COMP,Entity,SGX,6379,False
6380,SHALE,Positive_Impact_On,Entity,SHALE,6380,False
6381,SHEL,Correlated_With,Entity,SHEL,6381,False
6382,SHOP,COMP,Entity,SHOP,6382,False
6383,SIRI,COMP,Entity,SIRI,6383,False
6384,"SITC Meeting Nov. 9, 2018",Impact,Entity,"SITC Meeting Nov. 9, 2018",6384,False
6385,SJI Stock,COMP,Entity,SJI Stock,6385,False
6386,SK Hynix,Company,Entity,SK Hynix,6386,False
6387,SK Hynix Stock,INTC,Entity,SK Hynix Stock,6387,False
6388,SKX,Stock,Entity,SKX,6388,False
6389,SLACK,CRM,Entity,SLACK,6389,False
6390,SLB,Correlated_With,Entity,SLB,6390,False
6391,SLB Stock,Correlated_With,Entity,SLB Stock,6391,False
6392,SLF Stock,COMP,Entity,SLF Stock,6392,False
6393,SM,COMP,Entity,SM,6393,False
6394,SMBC Aviation Capital,IMPLIED,Entity,SMBC Aviation Capital,6394,False
6395,SMFR,COMP,Entity,SMFR,6395,False
6396,SMH,FIN_INSTRUMENT,Entity,SMH,6396,False
6397,SNAP,Impact,Entity,SNAP,6397,False
6398,"SNAP, CMG, SIVB, CE, WRB, WHR, WAL, RHI, CSL, OLN, PBCT",No Category,Entity,"SNAP, CMG, SIVB, CE, WRB, WHR, WAL, RHI, CSL, OLN, PBCT",6398,False
6399,SNAX,Retail Store,Entity,SNAX,6399,False
6400,SNCR,INTC,Entity,SNCR,6400,False
6401,SNX,Earnings,Entity,SNX,6401,False
6402,SOAR,COMP,Entity,SOAR,6402,False
6403,SOFI,Stock,Entity,SOFI,6403,False
6404,SONOS,Sonos Stock,Entity,SONOS,6404,False
6405,SONY,COMP,Entity,SONY,6405,False
6406,SOROS,COMP Stock,Entity,SOROS,6406,False
6407,SOX,COMP,Entity,SOX,6407,False
6408,SOXX,COMP,Entity,SOXX,6408,False
6409,SOXX (SemiConductor HOLDR),INTC,Entity,SOXX (SemiConductor HOLDR),6409,False
6410,SOXX ETF,No Category,Entity,SOXX ETF,6410,False
6411,SOXX Stock,COMP,Entity,SOXX Stock,6411,False
6412,SPB,Notable Wednesday Option Activity,Entity,SPB,6412,False
6413,SPB Exchange,Stock,Entity,SPB Exchange,6413,False
6414,SPDR MSCI USA StrategicFactors ETF (QUS),No Category,Entity,SPDR MSCI USA StrategicFactors ETF (QUS),6414,False
6415,SPDR Portfolio S&P 500 ETF (SPLG),S&P 500,Entity,SPDR Portfolio S&P 500 ETF (SPLG),6415,False
6417,SPDR Russell ETF,No Category,Entity,SPDR Russell ETF,6417,False
6418,SPDR S&P 500,HD,Entity,SPDR S&P 500,6418,False
6419,SPDR S&P Dividend ETF,FIN_INSTRUMENT,Entity,SPDR S&P Dividend ETF,6419,False
6420,SPDR Select Sector Fund - Technology,FIN_INSTRUMENT,Entity,SPDR Select Sector Fund - Technology,6420,False
6421,SPECIAL REPORT-U.S. and China wage war beneath the waves - over internet cables,Internet cables,Entity,SPECIAL REPORT-U.S. and China wage war beneath the waves - over internet cables,6421,False
6422,SPGI,FIN_INSTRUMENT,Entity,SPGI,6422,False
6423,SPHQ ETF,No Category,Entity,SPHQ ETF,6423,False
6424,SPHR Stock,COMP,Entity,SPHR Stock,6424,False
6425,SPLG,COMP,Entity,SPLG,6425,False
6426,SPLV,COMP,Entity,SPLV,6426,False
6427,SPOT,ECON_INDICATOR,Entity,SPOT,6427,False
6428,SPOT Stock,COMP,Entity,SPOT Stock,6428,False
6429,SPRAVATO CIII Nasal Spray,COMP,Entity,SPRAVATO CIII Nasal Spray,6429,False
6430,SPS Commerce,Stock,Entity,SPS Commerce,6430,False
6431,SPY,S&P 500 Index Fund,Entity,SPY,6431,False
6432,SPY Stock,COMP,Entity,SPY Stock,6432,False
6433,SPYG,CVX,Entity,SPYG,6433,False
6434,SPYV,COMP,Entity,SPYV,6434,False
6435,SQ,COMP,Entity,SQ,6435,False
6436,SQ Stock,COMP,Entity,SQ Stock,6436,False
6437,SQQQ,COMP,Entity,SQQQ,6437,False
6438,SQQQ Stock,AAPL,Entity,SQQQ Stock,6438,False
6439,SSL Stock,COMP,Entity,SSL Stock,6439,False
6440,SSO,Impact,Entity,SSO,6440,False
6441,STAFF,Positive_Impact_On,Entity,STAFF,6441,False
6442,STKL,COMP,Entity,STKL,6442,False
6443,STOCK,COMP,Entity,STOCK,6443,False
6444,STUDY,Cloud Computing Providers,Entity,STUDY,6444,False
6445,STX,AAPL,Entity,STX,6445,False
6446,SU,COMP,Entity,SU,6446,False
6447,SU Stock,COMP,Entity,SU Stock,6447,False
6448,SURGE,CRM,Entity,SURGE,6448,False
6449,SUSA,ETF Investment,Entity,SUSA,6449,False
6450,SVB Financial,Bank Stock,Entity,SVB Financial,6450,False
6451,SVF Investment Corp 3,Stock,Entity,SVF Investment Corp 3,6451,False
6452,SVMK Inc,MSFT,Entity,SVMK Inc,6452,False
6453,SWIFT,COMP,Entity,SWIFT,6453,False
6454,SWKS,FIN_INSTRUMENT,Entity,SWKS,6454,False
6455,SaaS Platform,Investment,Entity,SaaS Platform,6455,False
6456,Safe Stocks,MSFT,Entity,Safe Stocks,6456,False
6457,Safer Income Stocks,Earnings,Entity,Safer Income Stocks,6457,False
6458,Safest,MSFT,Entity,Safest,6458,False
6459,Safran,No Category,Entity,Safran,6459,False
6460,Safran CEO,Co-move,Entity,Safran CEO,6460,False
6461,Salcomp Stock,COMP,Entity,Salcomp Stock,6461,False
6462,Sales Est.,Negative_Impact_On,Entity,Sales Est.,6462,False
6463,Sales Estimate,No Category,Entity,Sales Estimate,6463,False
6464,Sales Forecast for the Remainder of 2019,HD,Entity,Sales Forecast for the Remainder of 2019,6464,False
6465,Sales Growth,Impact,Entity,Sales Growth,6465,False
6466,Sales Revenue,Positive_Impact_On,Entity,Sales Revenue,6466,False
6467,Sales Trend,No Category,Entity,Sales Trend,6467,False
6468,Sales in China,Negative_Impact_On,Entity,Sales in China,6468,False
6469,Sales_Growth,Market Turmoil,Entity,Sales_Growth,6469,False
6470,Sales_Outlook,No Category,Entity,Sales_Outlook,6470,False
6471,Sally Beauty (SBH),Sales,Entity,Sally Beauty (SBH),6471,False
6472,Sally Technology,COMP,Entity,Sally Technology,6472,False
6473,Same Day Delivery In Under Two Hours,No Category,Entity,Same Day Delivery In Under Two Hours,6473,False
6474,Sameer Aggarwal,No Category,Entity,Sameer Aggarwal,6474,False
6475,Samsara (IOT),Not Specified,Entity,Samsara (IOT),6475,False
6476,Samsung,Impact,Entity,Samsung,6476,False
6477,Samsung Elec,No Category,Entity,Samsung Elec,6477,False
6478,Samsung Electronics,No Category,Entity,Samsung Electronics,6478,False
6479,Samsung Profit,No Category,Entity,Samsung Profit,6479,False
6480,Samsung Profit Warning,FIN_INSTRUMENT,Entity,Samsung Profit Warning,6480,False
6481,Samsung new foldable phones,No Category,Entity,Samsung new foldable phones,6481,False
6482,Samsung's Foldable Smartphone and New S-Series Lineup,Negative_Impact_On,Entity,Samsung's Foldable Smartphone and New S-Series Lineup,6482,False
6483,San Francisco,Opioid Settlement,Entity,San Francisco,6483,False
6484,Sanctions pressure rises,Not Specified,Entity,Sanctions pressure rises,6484,False
6485,Sandbar Asset Management LLP,Transaction,Entity,Sandbar Asset Management LLP,6485,False
6486,Sangamo,AAPL,Entity,Sangamo,6486,False
6487,Sanofi,Impact,Entity,Sanofi,6487,False
6488,Santa Claus,No Category,Entity,Santa Claus,6488,False
6489,Santa Rally,No Category,Entity,Santa Rally,6489,False
6490,Sarasin & Partners,HD,Entity,Sarasin & Partners,6490,False
6491,Sarasin & Partners LLP,Sells,Entity,Sarasin & Partners LLP,6491,False
6492,Saudi Arabia Smart Bombs Sale,Stock,Entity,Saudi Arabia Smart Bombs Sale,6492,False
6493,Saudi PIF,WMT,Entity,Saudi PIF,6493,False
6494,Saudi Telecom Co.,No Category,Entity,Saudi Telecom Co.,6494,False
6495,Saudi airline flynas,ECON_INDICATOR,Entity,Saudi airline flynas,6495,False
6496,Saudi bond offering,No Category,Entity,Saudi bond offering,6496,False
6497,Saudi wealth fund boosts,BA,Entity,Saudi wealth fund boosts,6497,False
6498,Saudi's Flyadeal,No Category,Entity,Saudi's Flyadeal,6498,False
6499,Savings Rate,No Category,Entity,Savings Rate,6499,False
6500,Sberbank,No Category,Entity,Sberbank,6500,False
6501,Schaller Investment Group Inc,COMP,Entity,Schaller Investment Group Inc,6501,False
6502,Schibsted,AAPL,Entity,Schibsted,6502,False
6503,Schlumberger,MSFT,Entity,Schlumberger,6503,False
6504,Schnieders Capital Management Llc,COMP,Entity,Schnieders Capital Management Llc,6504,False
6505,Schulhoff & Co Inc,COMP,Entity,Schulhoff & Co Inc,6505,False
6506,Schwab Short-Term U.S.,FIN_INSTRUMENT,Entity,Schwab Short-Term U.S.,6506,False
6507,Schwab U.S.,Not Specified,Entity,Schwab U.S.,6507,False
6508,Schwab U.S. Large-Cap ETF,No Category,Entity,Schwab U.S. Large-Cap ETF,6508,False
6509,Science Applications International,No Category,Entity,Science Applications International,6509,False
6510,Scotiabank,CVX,Entity,Scotiabank,6510,False
6511,Seagen,Impact,Entity,Seagen,6511,False
6512,Seagen Stock,COMP,Entity,Seagen Stock,6512,False
6513,Seatown Holdings Pte. Ltd.,COMP,Entity,Seatown Holdings Pte. Ltd.,6513,False
6514,Seattle Genetics,Correlated_With,Entity,Seattle Genetics,6514,False
6515,Seattle Genetics Stock,Correlated_With,Entity,Seattle Genetics Stock,6515,False
6516,Seattle Warehouse,No Category,Entity,Seattle Warehouse,6516,False
6517,Second Quarter Catastrophe Losses,No Category,Entity,Second Quarter Catastrophe Losses,6517,False
6518,Secrets of an Amazing Stock Millionaire,US Dollar,Entity,Secrets of an Amazing Stock Millionaire,6518,False
6519,Sector,Beverage,Entity,Sector,6519,False
6520,Sector Performance,Correlated_With,Entity,Sector Performance,6520,False
6521,Sector Update for 12/16/2021:,No Category,Entity,Sector Update for 12/16/2021:,6521,False
6522,Security Offerings,No Category,Entity,Security Offerings,6522,False
6523,Security Sector,FIN_INSTRUMENT,Entity,Security Sector,6523,False
6524,Security issues,INTC,Entity,Security issues,6524,False
6525,Select Technology Equities,AAPL,Entity,Select Technology Equities,6525,False
6526,Self-Inflicted Wounds,HD,Entity,Self-Inflicted Wounds,6526,False
6527,Self-Reliance Strategy,No Category,Entity,Self-Reliance Strategy,6527,False
6528,Self-driving shuttles in U.S.,No Category,Entity,Self-driving shuttles in U.S.,6528,False
6529,Sell Now,No Category,Entity,Sell Now,6529,False
6530,Sell Signal,No Category,Entity,Sell Signal,6530,False
6531,Sell-Off,No Category,Entity,Sell-Off,6531,False
6532,Selling Opportunity,No Category,Entity,Selling Opportunity,6532,False
6533,Selumetinib Stock,Impact,Entity,Selumetinib Stock,6533,False
6534,Semiconductor,AAPL,Entity,Semiconductor,6534,False
6535,Semiconductor Companies,No Category,Entity,Semiconductor Companies,6535,False
6536,Semiconductor ETFs,Not Specified,Entity,Semiconductor ETFs,6536,False
6537,Semiconductor Ecosystem,No Category,Entity,Semiconductor Ecosystem,6537,False
6538,Semiconductor Industry,Stock,Entity,Semiconductor Industry,6538,False
6539,Semiconductor Investors,MSFT,Entity,Semiconductor Investors,6539,False
6540,Semiconductor Market,No Category,Entity,Semiconductor Market,6540,False
6541,Semiconductor Sector,No Category,Entity,Semiconductor Sector,6541,False
6542,Semiconductor Slump,No Category,Entity,Semiconductor Slump,6542,False
6543,Semiconductor Stock,COMP,Entity,Semiconductor Stock,6543,False
6544,Semiconductor Stocks,AAPL,Entity,Semiconductor Stocks,6544,False
6545,Semiconductor group ASMI,No Category,Entity,Semiconductor group ASMI,6545,False
6546,Semiconductors,S&P 500,Entity,Semiconductors,6546,False
6547,Semiconductors ETFs,Decrease,Entity,Semiconductors ETFs,6547,False
6548,Semiconductors Industry,No Category,Entity,Semiconductors Industry,6548,False
6549,Semiconductors Market,No Category,Entity,Semiconductors Market,6549,False
6550,Sempra Energy Stock,Positive_Impact_On,Entity,Sempra Energy Stock,6550,False
6551,Senator Elizabeth Warren,ECON_INDICATOR,Entity,Senator Elizabeth Warren,6551,False
6552,Senator Investment Group LP,COMP,Entity,Senator Investment Group LP,6552,False
6553,Senators,Impact,Entity,Senators,6553,False
6554,Senior PLC,No Category,Entity,Senior PLC,6554,False
6555,Sensata,FIN_INSTRUMENT,Entity,Sensata,6555,False
